period,stateid,value,type
2026-01-01,MD,4994.4130859375,Forecasted
2026-02-01,MD,4913.548828125,Forecasted
2026-03-01,MD,4913.548828125,Forecasted
2026-04-01,MD,4886.2138671875,Forecasted
2026-05-01,MD,4892.39404296875,Forecasted
2026-06-01,MD,4957.9619140625,Forecasted
2026-07-01,MD,5042.9609375,Forecasted
2026-08-01,MD,5042.9609375,Forecasted
2026-09-01,MD,4957.880859375,Forecasted
2026-10-01,MD,4897.16357421875,Forecasted
2026-11-01,MD,4890.4453125,Forecasted
2026-12-01,MD,4946.7861328125,Forecasted
2027-01-01,MD,4994.4130859375,Forecasted
2027-02-01,MD,4913.548828125,Forecasted
2027-03-01,MD,4913.548828125,Forecasted
2027-04-01,MD,4886.2138671875,Forecasted
2027-05-01,MD,4892.39404296875,Forecasted
2027-06-01,MD,4957.9619140625,Forecasted
2027-07-01,MD,5042.9609375,Forecasted
2027-08-01,MD,5042.9609375,Forecasted
2027-09-01,MD,4957.880859375,Forecasted
2027-10-01,MD,4897.16357421875,Forecasted
2027-11-01,MD,4890.4453125,Forecasted
2027-12-01,MD,4946.7861328125,Forecasted
2028-01-01,MD,4994.4130859375,Forecasted
2028-02-01,MD,4913.548828125,Forecasted
2028-03-01,MD,4913.548828125,Forecasted
2028-04-01,MD,4886.2138671875,Forecasted
2028-05-01,MD,4892.39404296875,Forecasted
2028-06-01,MD,4957.9619140625,Forecasted
2028-07-01,MD,5042.9609375,Forecasted
2028-08-01,MD,5042.9609375,Forecasted
2028-09-01,MD,4957.880859375,Forecasted
2028-10-01,MD,4897.16357421875,Forecasted
2028-11-01,MD,4890.4453125,Forecasted
2028-12-01,MD,4946.7861328125,Forecasted
2029-01-01,MD,4994.4130859375,Forecasted
2029-02-01,MD,4913.548828125,Forecasted
2029-03-01,MD,4913.548828125,Forecasted
2029-04-01,MD,4886.2138671875,Forecasted
2029-05-01,MD,4892.39404296875,Forecasted
2029-06-01,MD,4957.9619140625,Forecasted
2029-07-01,MD,5042.9609375,Forecasted
2029-08-01,MD,5042.9609375,Forecasted
2029-09-01,MD,4957.880859375,Forecasted
2029-10-01,MD,4897.16357421875,Forecasted
2029-11-01,MD,4890.4453125,Forecasted
2029-12-01,MD,4946.7861328125,Forecasted
2030-01-01,MD,4994.4130859375,Forecasted
2030-02-01,MD,4913.548828125,Forecasted
2030-03-01,MD,4913.548828125,Forecasted
2030-04-01,MD,4886.2138671875,Forecasted
2030-05-01,MD,4892.39404296875,Forecasted
2030-06-01,MD,4957.9619140625,Forecasted
2030-07-01,MD,5042.9609375,Forecasted
2030-08-01,MD,5042.9609375,Forecasted
2001-01-01,ME,1071.48042,Historical
2001-02-01,ME,1008.54079,Historical
2001-03-01,ME,1009.24338,Historical
2001-04-01,ME,994.10415,Historical
2001-05-01,ME,1021.4839,Historical
2001-06-01,ME,1044.87835,Historical
2001-07-01,ME,979.09829,Historical
2001-08-01,ME,1068.80086,Historical
2001-09-01,ME,898.85499,Historical
2001-10-01,ME,964.8297,Historical
2001-11-01,ME,1028.93429,Historical
2001-12-01,ME,1061.74789,Historical
2002-01-01,ME,1063.2548,Historical
2002-02-01,ME,918.63961,Historical
2002-03-01,ME,823.70451,Historical
2002-04-01,ME,882.27607,Historical
2002-05-01,ME,943.00525,Historical
2002-06-01,ME,892.25714,Historical
2002-07-01,ME,1010.6018,Historical
2002-08-01,ME,1067.9307,Historical
2002-09-01,ME,914.32615,Historical
2002-10-01,ME,909.93624,Historical
2002-11-01,ME,936.88372,Historical
2002-12-01,ME,1078.54202,Historical
2003-01-01,ME,1264.50861,Historical
2003-02-01,ME,1128.14737,Historical
2003-03-01,ME,984.3992,Historical
2003-04-01,ME,906.81849,Historical
2003-05-01,ME,867.41718,Historical
2003-06-01,ME,933.65681,Historical
2003-07-01,ME,1051.00057,Historical
2003-08-01,ME,1039.20445,Historical
2003-09-01,ME,965.30088,Historical
2003-10-01,ME,959.02032,Historical
2003-11-01,ME,869.99201,Historical
2003-12-01,ME,1002.37112,Historical
2004-01-01,ME,1281.77874,Historical
2004-02-01,ME,955.96302,Historical
2004-03-01,ME,970.49446,Historical
2004-04-01,ME,925.47142,Historical
2004-05-01,ME,925.44361,Historical
2004-06-01,ME,979.58854,Historical
2004-07-01,ME,1066.05487,Historical
2004-08-01,ME,1097.57366,Historical
2004-09-01,ME,1017.81706,Historical
2004-10-01,ME,1044.07108,Historical
2004-11-01,ME,1006.54627,Historical
2004-12-01,ME,1096.86528,Historical
2005-01-01,ME,972.76497,Historical
2005-02-01,ME,833.45591,Historical
2005-03-01,ME,1042.44699,Historical
2005-04-01,ME,975.84684,Historical
2005-05-01,ME,995.77769,Historical
2005-06-01,ME,966.84751,Historical
2005-07-01,ME,1146.81955,Historical
2005-08-01,ME,1218.41057,Historical
2005-09-01,ME,991.53177,Historical
2005-10-01,ME,1099.04836,Historical
2005-11-01,ME,957.48948,Historical
2005-12-01,ME,1162.43936,Historical
2006-01-01,ME,1088.89529,Historical
2006-02-01,ME,981.61084,Historical
2006-03-01,ME,1027.57926,Historical
2006-04-01,ME,922.51843,Historical
2006-05-01,ME,956.46215,Historical
2006-06-01,ME,975.64028,Historical
2006-07-01,ME,1147.10082,Historical
2006-08-01,ME,1106.11402,Historical
2006-09-01,ME,1001.12033,Historical
2006-10-01,ME,1049.33118,Historical
2006-11-01,ME,974.42223,Historical
2006-12-01,ME,1053.97315,Historical
2007-01-01,ME,1062.7299,Historical
2007-02-01,ME,970.42399,Historical
2007-03-01,ME,1025.39273,Historical
2007-04-01,ME,915.90681,Historical
2007-05-01,ME,924.39078,Historical
2007-06-01,ME,982.95053,Historical
2007-07-01,ME,1025.51819,Historical
2007-08-01,ME,1064.72576,Historical
2007-09-01,ME,940.24361,Historical
2007-10-01,ME,958.27769,Historical
2007-11-01,ME,941.69839,Historical
2007-12-01,ME,1047.94363,Historical
2008-01-01,ME,1055.08688,Historical
2008-02-01,ME,985.38548,Historical
2008-03-01,ME,989.42471,Historical
2008-04-01,ME,893.63756,Historical
2008-05-01,ME,892.80834,Historical
2008-06-01,ME,903.34525,Historical
2008-07-01,ME,1054.36909,Historical
2008-08-01,ME,1012.7243,Historical
2008-09-01,ME,990.78737,Historical
2008-10-01,ME,975.33784,Historical
2008-11-01,ME,911.95847,Historical
2008-12-01,ME,1008.80772,Historical
2009-01-01,ME,1047.99579,Historical
2009-02-01,ME,901.22313,Historical
2009-03-01,ME,924.77704,Historical
2009-04-01,ME,857.64652,Historical
2009-05-01,ME,877.37588,Historical
2009-06-01,ME,857.78979,Historical
2009-07-01,ME,970.1999,Historical
2009-08-01,ME,1028.62779,Historical
2009-09-01,ME,925.67721,Historical
2009-10-01,ME,991.32735,Historical
2009-11-01,ME,896.46093,Historical
2009-12-01,ME,1003.86568,Historical
2010-01-01,ME,1017.19125,Historical
2010-02-01,ME,898.50812,Historical
2010-03-01,ME,941.91439,Historical
2010-04-01,ME,856.56275,Historical
2010-05-01,ME,904.24627,Historical
2010-06-01,ME,879.57688,Historical
2010-07-01,ME,1070.37026,Historical
2010-08-01,ME,1055.62249,Historical
2010-09-01,ME,973.24316,Historical
2010-10-01,ME,977.45279,Historical
2010-11-01,ME,926.25744,Historical
2010-12-01,ME,1030.62221,Historical
2011-01-01,ME,1017.97144,Historical
2011-02-01,ME,902.99687,Historical
2011-03-01,ME,954.22902,Historical
2011-04-01,ME,900.33479,Historical
2011-05-01,ME,897.05992,Historical
2011-06-01,ME,992.20067,Historical
2011-07-01,ME,1030.59307,Historical
2011-08-01,ME,1017.60602,Historical
2011-09-01,ME,932.95175,Historical
2011-10-01,ME,915.69559,Historical
2011-11-01,ME,878.64338,Historical
2011-12-01,ME,975.0625,Historical
2012-01-01,ME,1016.65311,Historical
2012-02-01,ME,916.23496,Historical
2012-03-01,ME,927.04547,Historical
2012-04-01,ME,854.24995,Historical
2012-05-01,ME,879.37108,Historical
2012-06-01,ME,1073.31851,Historical
2012-07-01,ME,1032.68443,Historical
2012-08-01,ME,1058.83589,Historical
2012-09-01,ME,892.95919,Historical
2012-10-01,ME,991.82716,Historical
2012-11-01,ME,921.22599,Historical
2012-12-01,ME,996.65326,Historical
2013-01-01,ME,1042.93926,Historical
2013-02-01,ME,926.78942,Historical
2013-03-01,ME,960.0165,Historical
2013-04-01,ME,904.30953,Historical
2013-05-01,ME,903.17712,Historical
2013-06-01,ME,1078.98561,Historical
2013-07-01,ME,1066.70608,Historical
2013-08-01,ME,1013.18629,Historical
2013-09-01,ME,913.70592,Historical
2013-10-01,ME,1008.02636,Historical
2013-11-01,ME,959.92438,Historical
2013-12-01,ME,1077.28052,Historical
2014-01-01,ME,1120.63866,Historical
2014-02-01,ME,972.86425,Historical
2014-03-01,ME,1046.22162,Historical
2014-04-01,ME,941.86035,Historical
2014-05-01,ME,915.3898,Historical
2014-06-01,ME,926.39388,Historical
2014-07-01,ME,1063.79043,Historical
2014-08-01,ME,1049.21785,Historical
2014-09-01,ME,961.15116,Historical
2014-10-01,ME,980.09572,Historical
2014-11-01,ME,987.61764,Historical
2014-12-01,ME,1037.41964,Historical
2015-01-01,ME,1080.00312,Historical
2015-02-01,ME,1015.17647,Historical
2015-03-01,ME,951.01431,Historical
2015-04-01,ME,987.46346,Historical
2015-05-01,ME,853.44593,Historical
2015-06-01,ME,947.19219,Historical
2015-07-01,ME,1018.22875,Historical
2015-08-01,ME,1068.39881,Historical
2015-09-01,ME,1045.25645,Historical
2015-10-01,ME,1023.47866,Historical
2015-11-01,ME,840.80267,Historical
2015-12-01,ME,1057.70717,Historical
2016-01-01,ME,1000.23783,Historical
2016-02-01,ME,947.55389,Historical
2016-03-01,ME,1002.98872,Historical
2016-04-01,ME,901.13217,Historical
2016-05-01,ME,883.82199,Historical
2016-06-01,ME,899.29505,Historical
2016-07-01,ME,939.82097,Historical
2016-08-01,ME,1086.40344,Historical
2016-09-01,ME,1010.6198,Historical
2016-10-01,ME,886.40637,Historical
2016-11-01,ME,856.26841,Historical
2016-12-01,ME,1034.40236,Historical
2017-01-01,ME,1068.1737,Historical
2017-02-01,ME,870.53862,Historical
2017-03-01,ME,1021.99618,Historical
2017-04-01,ME,870.14351,Historical
2017-05-01,ME,870.38314,Historical
2017-06-01,ME,927.26173,Historical
2017-07-01,ME,945.59687,Historical
2017-08-01,ME,950.3221,Historical
2017-09-01,ME,976.37936,Historical
2017-10-01,ME,929.24965,Historical
2017-11-01,ME,865.77756,Historical
2017-12-01,ME,917.85158,Historical
2018-01-01,ME,1346.62457,Historical
2018-02-01,ME,993.72448,Historical
2018-03-01,ME,946.63334,Historical
2018-04-01,ME,971.06378,Historical
2018-05-01,ME,908.37362,Historical
2018-06-01,ME,962.77427,Historical
2018-07-01,ME,992.0884,Historical
2018-08-01,ME,1180.14598,Historical
2018-09-01,ME,1020.81118,Historical
2018-10-01,ME,1022.99723,Historical
2018-11-01,ME,1003.1803,Historical
2018-12-01,ME,1006.40186,Historical
2019-01-01,ME,1191.11802,Historical
2019-02-01,ME,961.25743,Historical
2019-03-01,ME,1073.82281,Historical
2019-04-01,ME,910.00348,Historical
2019-05-01,ME,962.69144,Historical
2019-06-01,ME,789.30216,Historical
2019-07-01,ME,1040.12704,Historical
2019-08-01,ME,1040.07576,Historical
2019-09-01,ME,869.44984,Historical
2019-10-01,ME,983.03121,Historical
2019-11-01,ME,899.33089,Historical
2019-12-01,ME,1011.82992,Historical
2020-01-01,ME,1078.92157,Historical
2020-02-01,ME,925.68058,Historical
2020-03-01,ME,992.37191,Historical
2020-04-01,ME,880.31359,Historical
2020-05-01,ME,807.60208,Historical
2020-06-01,ME,872.05932,Historical
2020-07-01,ME,1025.0367,Historical
2020-08-01,ME,1085.9687,Historical
2020-09-01,ME,945.54699,Historical
2020-10-01,ME,909.20452,Historical
2020-11-01,ME,837.56289,Historical
2020-12-01,ME,986.47116,Historical
2021-01-01,ME,1003.54816,Historical
2021-02-01,ME,955.33463,Historical
2021-03-01,ME,998.57418,Historical
2021-04-01,ME,966.96204,Historical
2021-05-01,ME,857.37274,Historical
2021-06-01,ME,964.07927,Historical
2021-07-01,ME,1005.65946,Historical
2021-08-01,ME,1017.06372,Historical
2021-09-01,ME,1035.83184,Historical
2021-10-01,ME,873.77711,Historical
2021-11-01,ME,848.86386,Historical
2021-12-01,ME,1057.60701,Historical
2022-01-01,ME,1163.43876,Historical
2022-02-01,ME,1083.59361,Historical
2022-03-01,ME,1086.64093,Historical
2022-04-01,ME,900.90136,Historical
2022-05-01,ME,867.54013,Historical
2022-06-01,ME,882.26925,Historical
2022-07-01,ME,963.69627,Historical
2022-08-01,ME,1140.38132,Historical
2022-09-01,ME,984.17032,Historical
2022-10-01,ME,863.78302,Historical
2022-11-01,ME,927.17214,Historical
2022-12-01,ME,1012.12088,Historical
2023-01-01,ME,1066.95236,Historical
2023-02-01,ME,1065.38145,Historical
2023-03-01,ME,1020.73989,Historical
2023-04-01,ME,898.54897,Historical
2023-05-01,ME,854.65678,Historical
2023-06-01,ME,853.69502,Historical
2023-07-01,ME,948.08371,Historical
2023-08-01,ME,984.99819,Historical
2023-09-01,ME,951.2675,Historical
2023-10-01,ME,875.55892,Historical
2023-11-01,ME,906.5714,Historical
2023-12-01,ME,909.57582,Historical
2024-01-01,ME,1013.20315,Historical
2024-02-01,ME,1025.61491,Historical
2024-03-01,ME,959.1138,Historical
2024-04-01,ME,944.82459,Historical
2024-05-01,ME,903.39538,Historical
2024-06-01,ME,880.67322,Historical
2024-07-01,ME,994.5097,Historical
2024-08-01,ME,1040.75029,Historical
2024-09-01,ME,955.86149,Historical
2024-10-01,ME,868.60378,Historical
2024-11-01,ME,844.49618,Historical
2024-12-01,ME,910.54452,Historical
2025-01-01,ME,1027.19385,Historical
2025-02-01,ME,1049.40428,Historical
2025-03-01,ME,977.6989,Historical
2025-04-01,ME,895.85806,Historical
2025-05-01,ME,821.43769,Historical
2025-06-01,ME,814.41269,Historical
2025-07-01,ME,925.18514,Historical
2025-08-01,ME,990.48951,Historical
2025-09-01,ME,1281.29150390625,Forecasted
2025-10-01,ME,1235.453369140625,Forecasted
2025-11-01,ME,1228.73486328125,Forecasted
2025-12-01,ME,1285.076416015625,Forecasted
2026-01-01,ME,1283.1231689453125,Forecasted
2026-02-01,ME,1243.0240478515625,Forecasted
2026-03-01,ME,1243.0240478515625,Forecasted
2026-04-01,ME,1208.7410888671875,Forecasted
2026-05-01,ME,1214.92138671875,Forecasted
2026-06-01,ME,1298.246337890625,Forecasted
2026-07-01,ME,1356.87548828125,Forecasted
2026-08-01,ME,1356.87548828125,Forecasted
2026-09-01,ME,1281.29150390625,Forecasted
2026-10-01,ME,1235.453369140625,Forecasted
2026-11-01,ME,1228.73486328125,Forecasted
2026-12-01,ME,1285.076416015625,Forecasted
2027-01-01,ME,1283.1231689453125,Forecasted
2027-02-01,ME,1243.0240478515625,Forecasted
2027-03-01,ME,1243.0240478515625,Forecasted
2027-04-01,ME,1208.7410888671875,Forecasted
2027-05-01,ME,1214.92138671875,Forecasted
2027-06-01,ME,1298.246337890625,Forecasted
2027-07-01,ME,1356.87548828125,Forecasted
2027-08-01,ME,1356.87548828125,Forecasted
2027-09-01,ME,1281.29150390625,Forecasted
2027-10-01,ME,1235.453369140625,Forecasted
2027-11-01,ME,1228.73486328125,Forecasted
2027-12-01,ME,1285.076416015625,Forecasted
2028-01-01,ME,1283.1231689453125,Forecasted
2028-02-01,ME,1243.0240478515625,Forecasted
2028-03-01,ME,1243.0240478515625,Forecasted
2028-04-01,ME,1208.7410888671875,Forecasted
2028-05-01,ME,1214.92138671875,Forecasted
2028-06-01,ME,1298.246337890625,Forecasted
2028-07-01,ME,1356.87548828125,Forecasted
2028-08-01,ME,1356.87548828125,Forecasted
2028-09-01,ME,1281.29150390625,Forecasted
2028-10-01,ME,1235.453369140625,Forecasted
2028-11-01,ME,1228.73486328125,Forecasted
2028-12-01,ME,1285.076416015625,Forecasted
2029-01-01,ME,1283.1231689453125,Forecasted
2029-02-01,ME,1243.0240478515625,Forecasted
2029-03-01,ME,1243.0240478515625,Forecasted
2029-04-01,ME,1208.7410888671875,Forecasted
2029-05-01,ME,1214.92138671875,Forecasted
2029-06-01,ME,1298.246337890625,Forecasted
2029-07-01,ME,1356.87548828125,Forecasted
2029-08-01,ME,1356.87548828125,Forecasted
2029-09-01,ME,1281.29150390625,Forecasted
2029-10-01,ME,1235.453369140625,Forecasted
2029-11-01,ME,1228.73486328125,Forecasted
2029-12-01,ME,1285.076416015625,Forecasted
2030-01-01,ME,1283.1231689453125,Forecasted
2030-02-01,ME,1243.0240478515625,Forecasted
2030-03-01,ME,1243.0240478515625,Forecasted
2030-04-01,ME,1208.7410888671875,Forecasted
2030-05-01,ME,1214.92138671875,Forecasted
2030-06-01,ME,1298.246337890625,Forecasted
2030-07-01,ME,1356.87548828125,Forecasted
2030-08-01,ME,1356.87548828125,Forecasted
2001-01-01,MI,8860.09969,Historical
2001-02-01,MI,7930.55347,Historical
2001-03-01,MI,8468.3561,Historical
2001-04-01,MI,7739.96261,Historical
2001-05-01,MI,8179.23322,Historical
2001-06-01,MI,8931.06373,Historical
2001-07-01,MI,9610.85333,Historical
2001-08-01,MI,10186.68285,Historical
2001-09-01,MI,8177.18087,Historical
2001-10-01,MI,8194.91648,Historical
2001-11-01,MI,7829.0464,Historical
2001-12-01,MI,8301.39825,Historical
2002-01-01,MI,8409.92708,Historical
2002-02-01,MI,7806.59492,Historical
2002-03-01,MI,8355.04391,Historical
2002-04-01,MI,8153.17543,Historical
2002-05-01,MI,7907.29371,Historical
2002-06-01,MI,9143.43955,Historical
2002-07-01,MI,10725.31649,Historical
2002-08-01,MI,10145.01314,Historical
2002-09-01,MI,8700.67615,Historical
2002-10-01,MI,8476.87855,Historical
2002-11-01,MI,8243.42398,Historical
2002-12-01,MI,8646.7371,Historical
2003-01-01,MI,9494.1662,Historical
2003-02-01,MI,8503.94231,Historical
2003-03-01,MI,8794.56921,Historical
2003-04-01,MI,8450.79195,Historical
2003-05-01,MI,8308.07441,Historical
2003-06-01,MI,9116.66119,Historical
2003-07-01,MI,10260.24582,Historical
2003-08-01,MI,10086.03723,Historical
2003-09-01,MI,9160.78805,Historical
2003-10-01,MI,8775.83915,Historical
2003-11-01,MI,8667.19792,Historical
2003-12-01,MI,9258.87956,Historical
2004-01-01,MI,9122.84873,Historical
2004-02-01,MI,8610.49201,Historical
2004-03-01,MI,9021.04943,Historical
2004-04-01,MI,8013.81798,Historical
2004-05-01,MI,8763.874,Historical
2004-06-01,MI,8532.68788,Historical
2004-07-01,MI,9634.95751,Historical
2004-08-01,MI,9474.39874,Historical
2004-09-01,MI,9054.83974,Historical
2004-10-01,MI,8555.33025,Historical
2004-11-01,MI,8823.36596,Historical
2004-12-01,MI,8998.37777,Historical
2005-01-01,MI,9362.52651,Historical
2005-02-01,MI,8364.56169,Historical
2005-03-01,MI,8698.33954,Historical
2005-04-01,MI,7952.93688,Historical
2005-05-01,MI,8671.65332,Historical
2005-06-01,MI,10034.83785,Historical
2005-07-01,MI,10728.83638,Historical
2005-08-01,MI,10963.66729,Historical
2005-09-01,MI,9311.81566,Historical
2005-10-01,MI,8832.8386,Historical
2005-11-01,MI,8378.19243,Historical
2005-12-01,MI,9144.35685,Historical
2006-01-01,MI,8997.17441,Historical
2006-02-01,MI,8528.05918,Historical
2006-03-01,MI,8768.2647,Historical
2006-04-01,MI,7882.58575,Historical
2006-05-01,MI,8520.17676,Historical
2006-06-01,MI,9370.10527,Historical
2006-07-01,MI,10639.20711,Historical
2006-08-01,MI,10360.62454,Historical
2006-09-01,MI,8998.15585,Historical
2006-10-01,MI,8531.69642,Historical
2006-11-01,MI,8293.45961,Historical
2006-12-01,MI,9128.1874,Historical
2007-01-01,MI,9122.60565,Historical
2007-02-01,MI,8453.17503,Historical
2007-03-01,MI,8600.82173,Historical
2007-04-01,MI,8118.26444,Historical
2007-05-01,MI,8548.46449,Historical
2007-06-01,MI,9894.43579,Historical
2007-07-01,MI,10002.11217,Historical
2007-08-01,MI,10708.77304,Historical
2007-09-01,MI,9017.84929,Historical
2007-10-01,MI,9003.41022,Historical
2007-11-01,MI,8825.23898,Historical
2007-12-01,MI,9001.59818,Historical
2008-01-01,MI,9306.89452,Historical
2008-02-01,MI,8773.42677,Historical
2008-03-01,MI,8750.98935,Historical
2008-04-01,MI,8089.21483,Historical
2008-05-01,MI,8112.93226,Historical
2008-06-01,MI,9327.96345,Historical
2008-07-01,MI,9933.74486,Historical
2008-08-01,MI,9330.28464,Historical
2008-09-01,MI,8877.61579,Historical
2008-10-01,MI,8232.504,Historical
2008-11-01,MI,8050.37471,Historical
2008-12-01,MI,8995.32581,Historical
2009-01-01,MI,8740.14629,Historical
2009-02-01,MI,8217.15561,Historical
2009-03-01,MI,8096.99866,Historical
2009-04-01,MI,7445.18645,Historical
2009-05-01,MI,7351.77182,Historical
2009-06-01,MI,8117.814,Historical
2009-07-01,MI,8348.21739,Historical
2009-08-01,MI,8944.94647,Historical
2009-09-01,MI,8130.28785,Historical
2009-10-01,MI,8086.39553,Historical
2009-11-01,MI,7871.52008,Historical
2009-12-01,MI,8770.57386,Historical
2010-01-01,MI,8832.47592,Historical
2010-02-01,MI,8025.78716,Historical
2010-03-01,MI,8184.39795,Historical
2010-04-01,MI,7541.36466,Historical
2010-05-01,MI,8370.8516,Historical
2010-06-01,MI,8907.61743,Historical
2010-07-01,MI,10368.36629,Historical
2010-08-01,MI,10311.61215,Historical
2010-09-01,MI,7960.88097,Historical
2010-10-01,MI,8008.22679,Historical
2010-11-01,MI,8137.75296,Historical
2010-12-01,MI,8999.88517,Historical
2011-01-01,MI,9092.42729,Historical
2011-02-01,MI,8089.92484,Historical
2011-03-01,MI,8751.4201,Historical
2011-04-01,MI,7858.00974,Historical
2011-05-01,MI,8180.7297,Historical
2011-06-01,MI,8949.60417,Historical
2011-07-01,MI,10846.24683,Historical
2011-08-01,MI,9886.88094,Historical
2011-09-01,MI,8280.33704,Historical
2011-10-01,MI,8129.04304,Historical
2011-11-01,MI,8160.89953,Historical
2011-12-01,MI,8828.03477,Historical
2012-01-01,MI,8885.6284,Historical
2012-02-01,MI,8265.02319,Historical
2012-03-01,MI,8237.89602,Historical
2012-04-01,MI,7724.56277,Historical
2012-05-01,MI,8567.66257,Historical
2012-06-01,MI,9391.47551,Historical
2012-07-01,MI,11002.23367,Historical
2012-08-01,MI,9670.49023,Historical
2012-09-01,MI,8195.17487,Historical
2012-10-01,MI,8237.59293,Historical
2012-11-01,MI,8052.24096,Historical
2012-12-01,MI,8588.20982,Historical
2013-01-01,MI,8986.32234,Historical
2013-02-01,MI,8160.81818,Historical
2013-03-01,MI,8495.44398,Historical
2013-04-01,MI,7823.22821,Historical
2013-05-01,MI,8263.45882,Historical
2013-06-01,MI,8612.72411,Historical
2013-07-01,MI,9776.71743,Historical
2013-08-01,MI,9341.35259,Historical
2013-09-01,MI,8267.27071,Historical
2013-10-01,MI,8212.65615,Historical
2013-11-01,MI,8134.22068,Historical
2013-12-01,MI,8964.09181,Historical
2014-01-01,MI,9327.522,Historical
2014-02-01,MI,8364.67052,Historical
2014-03-01,MI,8832.70775,Historical
2014-04-01,MI,7799.97263,Historical
2014-05-01,MI,8238.55457,Historical
2014-06-01,MI,8950.1826,Historical
2014-07-01,MI,9086.28393,Historical
2014-08-01,MI,9375.81306,Historical
2014-09-01,MI,8301.3325,Historical
2014-10-01,MI,8086.98361,Historical
2014-11-01,MI,8228.51532,Historical
2014-12-01,MI,8721.55953,Historical
2015-01-01,MI,9114.20755,Historical
2015-02-01,MI,8550.23478,Historical
2015-03-01,MI,8550.30519,Historical
2015-04-01,MI,7735.06643,Historical
2015-05-01,MI,8304.09601,Historical
2015-06-01,MI,8562.49362,Historical
2015-07-01,MI,9183.8276,Historical
2015-08-01,MI,9418.91841,Historical
2015-09-01,MI,8741.54088,Historical
2015-10-01,MI,7944.92594,Historical
2015-11-01,MI,7860.96358,Historical
2015-12-01,MI,8513.34099,Historical
2016-01-01,MI,8875.97907,Historical
2016-02-01,MI,8091.57962,Historical
2016-03-01,MI,8301.89426,Historical
2016-04-01,MI,7842.92096,Historical
2016-05-01,MI,8249.31916,Historical
2016-06-01,MI,9096.76485,Historical
2016-07-01,MI,10155.68259,Historical
2016-08-01,MI,10551.68998,Historical
2016-09-01,MI,8705.77162,Historical
2016-10-01,MI,8026.41701,Historical
2016-11-01,MI,7836.68508,Historical
2016-12-01,MI,8733.10882,Historical
2017-01-01,MI,8830.29753,Historical
2017-02-01,MI,7751.25174,Historical
2017-03-01,MI,8358.96211,Historical
2017-04-01,MI,7584.75762,Historical
2017-05-01,MI,8030.93314,Historical
2017-06-01,MI,8953.75498,Historical
2017-07-01,MI,9762.64764,Historical
2017-08-01,MI,9223.98065,Historical
2017-09-01,MI,8522.14593,Historical
2017-10-01,MI,8100.29256,Historical
2017-11-01,MI,7989.80142,Historical
2017-12-01,MI,8790.26767,Historical
2018-01-01,MI,9074.54738,Historical
2018-02-01,MI,8048.64789,Historical
2018-03-01,MI,8396.4597,Historical
2018-04-01,MI,7877.7108,Historical
2018-05-01,MI,8559.79749,Historical
2018-06-01,MI,9017.4003,Historical
2018-07-01,MI,10229.7942,Historical
2018-08-01,MI,10221.37096,Historical
2018-09-01,MI,8680.02367,Historical
2018-10-01,MI,8141.32956,Historical
2018-11-01,MI,8096.42858,Historical
2018-12-01,MI,8525.98551,Historical
2019-01-01,MI,8965.8013,Historical
2019-02-01,MI,7948.77819,Historical
2019-03-01,MI,8449.23499,Historical
2019-04-01,MI,7646.74038,Historical
2019-05-01,MI,7766.60048,Historical
2019-06-01,MI,8246.3922,Historical
2019-07-01,MI,10241.37228,Historical
2019-08-01,MI,9518.81839,Historical
2019-09-01,MI,8279.22844,Historical
2019-10-01,MI,7841.78452,Historical
2019-11-01,MI,7978.43848,Historical
2019-12-01,MI,8366.10334,Historical
2020-01-01,MI,8565.98222,Historical
2020-02-01,MI,8023.05474,Historical
2020-03-01,MI,7761.6942,Historical
2020-04-01,MI,6437.4256,Historical
2020-05-01,MI,6890.40831,Historical
2020-06-01,MI,8347.6845,Historical
2020-07-01,MI,10419.69468,Historical
2020-08-01,MI,9540.75589,Historical
2020-09-01,MI,7642.91755,Historical
2020-10-01,MI,7645.687,Historical
2020-11-01,MI,7441.3107,Historical
2020-12-01,MI,8295.29043,Historical
2021-01-01,MI,8339.08189,Historical
2021-02-01,MI,7853.2896,Historical
2021-03-01,MI,7859.75438,Historical
2021-04-01,MI,7245.52495,Historical
2021-05-01,MI,7758.75573,Historical
2021-06-01,MI,9107.46886,Historical
2021-07-01,MI,9515.99781,Historical
2021-08-01,MI,10135.90628,Historical
2021-09-01,MI,8100.77334,Historical
2021-10-01,MI,7853.96469,Historical
2021-11-01,MI,7770.55513,Historical
2021-12-01,MI,8272.20833,Historical
2022-01-01,MI,8868.91706,Historical
2022-02-01,MI,7888.38647,Historical
2022-03-01,MI,8191.70885,Historical
2022-04-01,MI,7482.41306,Historical
2022-05-01,MI,7949.19052,Historical
2022-06-01,MI,8870.1839,Historical
2022-07-01,MI,9745.9622,Historical
2022-08-01,MI,9737.00801,Historical
2022-09-01,MI,8221.65363,Historical
2022-10-01,MI,7605.81715,Historical
2022-11-01,MI,7669.15748,Historical
2022-12-01,MI,8408.86369,Historical
2023-01-01,MI,8335.36811,Historical
2023-02-01,MI,7518.83848,Historical
2023-03-01,MI,8144.88057,Historical
2023-04-01,MI,7417.22084,Historical
2023-05-01,MI,7733.80101,Historical
2023-06-01,MI,8428.01172,Historical
2023-07-01,MI,9474.01644,Historical
2023-08-01,MI,9101.15422,Historical
2023-09-01,MI,7980.24996,Historical
