period,stateid,value,type
2029-08-01,AR,5328.0376,Forecasted
2029-09-01,AR,5243.9756,Forecasted
2029-10-01,AR,5175.378,Forecasted
2029-11-01,AR,5168.6597,Forecasted
2029-12-01,AR,5218.0615,Forecasted
2030-01-01,AR,5259.956,Forecasted
2030-02-01,AR,5180.736,Forecasted
2030-03-01,AR,5182.0015,Forecasted
2030-04-01,AR,5147.7188,Forecasted
2030-05-01,AR,5153.899,Forecasted
2030-06-01,AR,5259.744,Forecasted
2030-07-01,AR,5328.0376,Forecasted
2030-08-01,AR,5328.0376,Forecasted
2025-09-01,AL,8075.2017,Forecasted
2025-10-01,AL,8014.4844,Forecasted
2025-11-01,AL,8007.766,Forecasted
2025-12-01,AL,8057.168,Forecasted
2026-01-01,AL,8110.4683,Forecasted
2026-02-01,AL,8029.604,Forecasted
2026-03-01,AL,8030.8696,Forecasted
2026-04-01,AL,8003.5347,Forecasted
2026-05-01,AL,8009.715,Forecasted
2026-06-01,AL,8075.2827,Forecasted
2026-07-01,AL,8168.385,Forecasted
2026-08-01,AL,8168.385,Forecasted
2026-09-01,AL,8075.2017,Forecasted
2026-10-01,AL,8014.4844,Forecasted
2026-11-01,AL,8007.766,Forecasted
2026-12-01,AL,8057.168,Forecasted
2027-01-01,AL,8110.4683,Forecasted
2027-02-01,AL,8029.604,Forecasted
2027-03-01,AL,8030.8696,Forecasted
2027-04-01,AL,8003.5347,Forecasted
2027-05-01,AL,8009.715,Forecasted
2027-06-01,AL,8075.2827,Forecasted
2027-07-01,AL,8168.385,Forecasted
2027-08-01,AL,8168.385,Forecasted
2027-09-01,AL,8075.2017,Forecasted
2027-10-01,AL,8014.4844,Forecasted
2027-11-01,AL,8007.766,Forecasted
2027-12-01,AL,8057.168,Forecasted
2028-01-01,AL,8110.4683,Forecasted
2028-02-01,AL,8029.604,Forecasted
2028-03-01,AL,8030.8696,Forecasted
2028-04-01,AL,8003.5347,Forecasted
2028-05-01,AL,8009.715,Forecasted
2028-06-01,AL,8075.2827,Forecasted
2028-07-01,AL,8168.385,Forecasted
2028-08-01,AL,8168.385,Forecasted
2028-09-01,AL,8075.2017,Forecasted
2028-10-01,AL,8014.4844,Forecasted
2028-11-01,AL,8007.766,Forecasted
2028-12-01,AL,8057.168,Forecasted
2029-01-01,AL,8110.4683,Forecasted
2029-02-01,AL,8029.604,Forecasted
2029-03-01,AL,8030.8696,Forecasted
2029-04-01,AL,8003.5347,Forecasted
2029-05-01,AL,8009.715,Forecasted
2029-06-01,AL,8075.2827,Forecasted
2029-07-01,AL,8168.385,Forecasted
2029-08-01,AL,8168.385,Forecasted
2029-09-01,AL,8075.2017,Forecasted
2029-10-01,AL,8014.4844,Forecasted
2029-11-01,AL,8007.766,Forecasted
2029-12-01,AL,8057.168,Forecasted
2030-01-01,AL,8110.4683,Forecasted
2030-02-01,AL,8029.604,Forecasted
2030-03-01,AL,8030.8696,Forecasted
2030-04-01,AL,8003.5347,Forecasted
2030-05-01,AL,8009.715,Forecasted
2030-06-01,AL,8075.2827,Forecasted
2030-07-01,AL,8168.385,Forecasted
2030-08-01,AL,8168.385,Forecasted
2025-09-01,AK,628.7493,Forecasted
2025-10-01,AK,591.40594,Forecasted
2025-11-01,AK,591.3232,Forecasted
2025-12-01,AK,634.0899,Forecasted
2026-01-01,AK,644.9003,Forecasted
2026-02-01,AK,608.87256,Forecasted
2026-03-01,AK,610.13837,Forecasted
2026-04-01,AK,595.3689,Forecasted
2026-05-01,AK,594.54584,Forecasted
2026-06-01,AK,632.8626,Forecasted
2026-07-01,AK,653.87115,Forecasted
2026-08-01,AK,653.87115,Forecasted
2026-09-01,AK,628.7493,Forecasted
2026-10-01,AK,591.40594,Forecasted
2026-11-01,AK,591.3232,Forecasted
2026-12-01,AK,634.0899,Forecasted
2027-01-01,AK,644.9003,Forecasted
2027-02-01,AK,608.87256,Forecasted
2027-03-01,AK,610.13837,Forecasted
2027-04-01,AK,595.3689,Forecasted
2027-05-01,AK,594.54584,Forecasted
2027-06-01,AK,632.8626,Forecasted
2027-07-01,AK,653.87115,Forecasted
2027-08-01,AK,653.87115,Forecasted
2027-09-01,AK,628.7493,Forecasted
2027-10-01,AK,591.40594,Forecasted
2027-11-01,AK,591.3232,Forecasted
2027-12-01,AK,634.0899,Forecasted
2028-01-01,AK,644.9003,Forecasted
2028-02-01,AK,608.87256,Forecasted
2028-03-01,AK,610.13837,Forecasted
2028-04-01,AK,595.3689,Forecasted
2028-05-01,AK,594.54584,Forecasted
2028-06-01,AK,632.8626,Forecasted
2028-07-01,AK,653.87115,Forecasted
2028-08-01,AK,653.87115,Forecasted
2028-09-01,AK,628.7493,Forecasted
2028-10-01,AK,591.40594,Forecasted
2028-11-01,AK,591.3232,Forecasted
2028-12-01,AK,634.0899,Forecasted
2029-01-01,AK,644.9003,Forecasted
2029-02-01,AK,608.87256,Forecasted
2029-03-01,AK,610.13837,Forecasted
2029-04-01,AK,595.3689,Forecasted
2029-05-01,AK,594.54584,Forecasted
2029-06-01,AK,632.8626,Forecasted
2029-07-01,AK,653.87115,Forecasted
2029-08-01,AK,653.87115,Forecasted
2029-09-01,AK,628.7493,Forecasted
2029-10-01,AK,591.40594,Forecasted
2029-11-01,AK,591.3232,Forecasted
2029-12-01,AK,634.0899,Forecasted
2030-01-01,AK,644.9003,Forecasted
2030-02-01,AK,608.87256,Forecasted
2030-03-01,AK,610.13837,Forecasted
2030-04-01,AK,595.3689,Forecasted
2030-05-01,AK,594.54584,Forecasted
2030-06-01,AK,632.8626,Forecasted
2030-07-01,AK,653.87115,Forecasted
2030-08-01,AK,653.87115,Forecasted
2025-09-01,MN,6059.542,Forecasted
2025-10-01,MN,5998.8247,Forecasted
2025-11-01,MN,5992.1064,Forecasted
2025-12-01,MN,6048.4473,Forecasted
2026-01-01,MN,6096.074,Forecasted
2026-02-01,MN,6015.21,Forecasted
2026-03-01,MN,6015.21,Forecasted
2026-04-01,MN,5987.875,Forecasted
2026-05-01,MN,5994.055,Forecasted
2026-06-01,MN,6059.623,Forecasted
2026-07-01,MN,6144.622,Forecasted
2026-08-01,MN,6144.622,Forecasted
2026-09-01,MN,6059.542,Forecasted
2026-10-01,MN,5998.8247,Forecasted
2026-11-01,MN,5992.1064,Forecasted
2026-12-01,MN,6048.4473,Forecasted
2027-01-01,MN,6096.074,Forecasted
2027-02-01,MN,6015.21,Forecasted
2027-03-01,MN,6015.21,Forecasted
2027-04-01,MN,5987.875,Forecasted
2027-05-01,MN,5994.055,Forecasted
2027-06-01,MN,6059.623,Forecasted
2027-07-01,MN,6144.622,Forecasted
2027-08-01,MN,6144.622,Forecasted
2027-09-01,MN,6059.542,Forecasted
2027-10-01,MN,5998.8247,Forecasted
2027-11-01,MN,5992.1064,Forecasted
2027-12-01,MN,6048.4473,Forecasted
2028-01-01,MN,6096.074,Forecasted
2028-02-01,MN,6015.21,Forecasted
2028-03-01,MN,6015.21,Forecasted
2028-04-01,MN,5987.875,Forecasted
2028-05-01,MN,5994.055,Forecasted
2028-06-01,MN,6059.623,Forecasted
2028-07-01,MN,6144.622,Forecasted
2028-08-01,MN,6144.622,Forecasted
2028-09-01,MN,6059.542,Forecasted
2028-10-01,MN,5998.8247,Forecasted
2028-11-01,MN,5992.1064,Forecasted
2028-12-01,MN,6048.4473,Forecasted
2029-01-01,MN,6096.074,Forecasted
2029-02-01,MN,6015.21,Forecasted
2029-03-01,MN,6015.21,Forecasted
2029-04-01,MN,5987.875,Forecasted
2029-05-01,MN,5994.055,Forecasted
2029-06-01,MN,6059.623,Forecasted
2029-07-01,MN,6144.622,Forecasted
2029-08-01,MN,6144.622,Forecasted
2029-09-01,MN,6059.542,Forecasted
2029-10-01,MN,5998.8247,Forecasted
2029-11-01,MN,5992.1064,Forecasted
2029-12-01,MN,6048.4473,Forecasted
2030-01-01,MN,6096.074,Forecasted
2030-02-01,MN,6015.21,Forecasted
2030-03-01,MN,6015.21,Forecasted
2030-04-01,MN,5987.875,Forecasted
2030-05-01,MN,5994.055,Forecasted
2030-06-01,MN,6059.623,Forecasted
2030-07-01,MN,6144.622,Forecasted
2030-08-01,MN,6144.622,Forecasted
2025-09-01,MO,7623.834,Forecasted
2025-10-01,MO,7563.1167,Forecasted
2025-11-01,MO,7556.3984,Forecasted
2025-12-01,MO,7612.7393,Forecasted
2026-01-01,MO,7666.8203,Forecasted
2026-02-01,MO,7579.502,Forecasted
2026-03-01,MO,7579.502,Forecasted
2026-04-01,MO,7552.167,Forecasted
2026-05-01,MO,7558.347,Forecasted
2026-06-01,MO,7623.915,Forecasted
2026-07-01,MO,7717.017,Forecasted
2026-08-01,MO,7717.017,Forecasted
2026-09-01,MO,7623.834,Forecasted
2026-10-01,MO,7563.1167,Forecasted
2026-11-01,MO,7556.3984,Forecasted
2026-12-01,MO,7612.7393,Forecasted
2027-01-01,MO,7666.8203,Forecasted
2027-02-01,MO,7579.502,Forecasted
2027-03-01,MO,7579.502,Forecasted
2027-04-01,MO,7552.167,Forecasted
2027-05-01,MO,7558.347,Forecasted
2027-06-01,MO,7623.915,Forecasted
2027-07-01,MO,7717.017,Forecasted
2027-08-01,MO,7717.017,Forecasted
2027-09-01,MO,7623.834,Forecasted
2027-10-01,MO,7563.1167,Forecasted
2027-11-01,MO,7556.3984,Forecasted
2027-12-01,MO,7612.7393,Forecasted
2028-01-01,MO,7666.8203,Forecasted
2028-02-01,MO,7579.502,Forecasted
2028-03-01,MO,7579.502,Forecasted
2028-04-01,MO,7552.167,Forecasted
2028-05-01,MO,7558.347,Forecasted
2028-06-01,MO,7623.915,Forecasted
2028-07-01,MO,7717.017,Forecasted
2028-08-01,MO,7717.017,Forecasted
2028-09-01,MO,7623.834,Forecasted
2028-10-01,MO,7563.1167,Forecasted
2028-11-01,MO,7556.3984,Forecasted
2028-12-01,MO,7612.7393,Forecasted
2029-01-01,MO,7666.8203,Forecasted
2029-02-01,MO,7579.502,Forecasted
2029-03-01,MO,7579.502,Forecasted
2029-04-01,MO,7552.167,Forecasted
2029-05-01,MO,7558.347,Forecasted
2029-06-01,MO,7623.915,Forecasted
2029-07-01,MO,7717.017,Forecasted
2029-08-01,MO,7717.017,Forecasted
2029-09-01,MO,7623.834,Forecasted
2029-10-01,MO,7563.1167,Forecasted
2029-11-01,MO,7556.3984,Forecasted
2029-12-01,MO,7612.7393,Forecasted
2030-01-01,MO,7666.8203,Forecasted
2030-02-01,MO,7579.502,Forecasted
2030-03-01,MO,7579.502,Forecasted
2030-04-01,MO,7552.167,Forecasted
2030-05-01,MO,7558.347,Forecasted
2030-06-01,MO,7623.915,Forecasted
2030-07-01,MO,7717.017,Forecasted
2030-08-01,MO,7717.017,Forecasted
2025-09-01,WV,2737.0557,Forecasted
2025-10-01,WV,2706.9788,Forecasted
2025-11-01,WV,2700.26,Forecasted
2025-12-01,WV,2756.6018,Forecasted
2026-01-01,WV,2801.2812,Forecasted
2026-02-01,WV,2722.7917,Forecasted
2026-03-01,WV,2722.7917,Forecasted
2026-04-01,WV,2668.0764,Forecasted
2026-05-01,WV,2674.2568,Forecasted
2026-06-01,WV,2756.8838,Forecasted
2026-07-01,WV,2821.1187,Forecasted
2026-08-01,WV,2821.1187,Forecasted
2026-09-01,WV,2737.0557,Forecasted
2026-10-01,WV,2706.9788,Forecasted
2026-11-01,WV,2700.26,Forecasted
2026-12-01,WV,2756.6018,Forecasted
2027-01-01,WV,2801.2812,Forecasted
2027-02-01,WV,2722.7917,Forecasted
2027-03-01,WV,2722.7917,Forecasted
2027-04-01,WV,2668.0764,Forecasted
2027-05-01,WV,2674.2568,Forecasted
2027-06-01,WV,2756.8838,Forecasted
2027-07-01,WV,2821.1187,Forecasted
2027-08-01,WV,2821.1187,Forecasted
2027-09-01,WV,2737.0557,Forecasted
2027-10-01,WV,2706.9788,Forecasted
2027-11-01,WV,2700.26,Forecasted
2027-12-01,WV,2756.6018,Forecasted
2028-01-01,WV,2801.2812,Forecasted
2028-02-01,WV,2722.7917,Forecasted
2028-03-01,WV,2722.7917,Forecasted
2028-04-01,WV,2668.0764,Forecasted
2028-05-01,WV,2674.2568,Forecasted
2028-06-01,WV,2756.8838,Forecasted
2028-07-01,WV,2821.1187,Forecasted
2028-08-01,WV,2821.1187,Forecasted
2028-09-01,WV,2737.0557,Forecasted
2028-10-01,WV,2706.9788,Forecasted
2028-11-01,WV,2700.26,Forecasted
2028-12-01,WV,2756.6018,Forecasted
2029-01-01,WV,2801.2812,Forecasted
2029-02-01,WV,2722.7917,Forecasted
2029-03-01,WV,2722.7917,Forecasted
2029-04-01,WV,2668.0764,Forecasted
2029-05-01,WV,2674.2568,Forecasted
2029-06-01,WV,2756.8838,Forecasted
2029-07-01,WV,2821.1187,Forecasted
2029-08-01,WV,2821.1187,Forecasted
2029-09-01,WV,2737.0557,Forecasted
2029-10-01,WV,2706.9788,Forecasted
2029-11-01,WV,2700.26,Forecasted
2029-12-01,WV,2756.6018,Forecasted
2030-01-01,WV,2801.2812,Forecasted
2030-02-01,WV,2722.7917,Forecasted
2030-03-01,WV,2722.7917,Forecasted
2030-04-01,WV,2668.0764,Forecasted
2030-05-01,WV,2674.2568,Forecasted
2030-06-01,WV,2756.8838,Forecasted
2030-07-01,WV,2821.1187,Forecasted
2030-08-01,WV,2821.1187,Forecasted
2025-09-01,MT,1152.7872,Forecasted
2025-10-01,MT,1097.0918,Forecasted
2025-11-01,MT,1097.0089,Forecasted
2025-12-01,MT,1146.7147,Forecasted
2026-01-01,MT,1177.8232,Forecasted
2026-02-01,MT,1116.8925,Forecasted
2026-03-01,MT,1116.8925,Forecasted
2026-04-01,MT,1102.1232,Forecasted
2026-05-01,MT,1101.3,Forecasted
2026-06-01,MT,1175.6023,Forecasted
2026-07-01,MT,1236.8499,Forecasted
2026-08-01,MT,1236.8499,Forecasted
2026-09-01,MT,1152.7872,Forecasted
2026-10-01,MT,1097.0918,Forecasted
2026-11-01,MT,1097.0089,Forecasted
2026-12-01,MT,1146.7147,Forecasted
2027-01-01,MT,1177.8232,Forecasted
2027-02-01,MT,1116.8925,Forecasted
2027-03-01,MT,1116.8925,Forecasted
2027-04-01,MT,1102.1232,Forecasted
2027-05-01,MT,1101.3,Forecasted
2027-06-01,MT,1175.6023,Forecasted
2027-07-01,MT,1236.8499,Forecasted
2027-08-01,MT,1236.8499,Forecasted
2027-09-01,MT,1152.7872,Forecasted
2027-10-01,MT,1097.0918,Forecasted
2027-11-01,MT,1097.0089,Forecasted
2027-12-01,MT,1146.7147,Forecasted
2028-01-01,MT,1177.8232,Forecasted
2028-02-01,MT,1116.8925,Forecasted
2028-03-01,MT,1116.8925,Forecasted
2028-04-01,MT,1102.1232,Forecasted
2028-05-01,MT,1101.3,Forecasted
2028-06-01,MT,1175.6023,Forecasted
2028-07-01,MT,1236.8499,Forecasted
2028-08-01,MT,1236.8499,Forecasted
2028-09-01,MT,1152.7872,Forecasted
2028-10-01,MT,1097.0918,Forecasted
2028-11-01,MT,1097.0089,Forecasted
2028-12-01,MT,1146.7147,Forecasted
2029-01-01,MT,1177.8232,Forecasted
2029-02-01,MT,1116.8925,Forecasted
2029-03-01,MT,1116.8925,Forecasted
2029-04-01,MT,1102.1232,Forecasted
2029-05-01,MT,1101.3,Forecasted
2029-06-01,MT,1175.6023,Forecasted
2029-07-01,MT,1236.8499,Forecasted
2029-08-01,MT,1236.8499,Forecasted
2029-09-01,MT,1152.7872,Forecasted
2029-10-01,MT,1097.0918,Forecasted
2029-11-01,MT,1097.0089,Forecasted
2029-12-01,MT,1146.7147,Forecasted
2030-01-01,MT,1177.8232,Forecasted
2030-02-01,MT,1116.8925,Forecasted
2030-03-01,MT,1116.8925,Forecasted
2030-04-01,MT,1102.1232,Forecasted
2030-05-01,MT,1101.3,Forecasted
2030-06-01,MT,1175.6023,Forecasted
2030-07-01,MT,1236.8499,Forecasted
2030-08-01,MT,1236.8499,Forecasted
2025-09-01,WI,6517.612,Forecasted
2025-10-01,WI,6473.623,Forecasted
2025-11-01,WI,6466.905,Forecasted
2025-12-01,WI,6523.2456,Forecasted
2026-01-01,WI,6566.4097,Forecasted
2026-02-01,WI,6491.0957,Forecasted
2026-03-01,WI,6491.0957,Forecasted
2026-04-01,WI,6454.7217,Forecasted
2026-05-01,WI,6460.902,Forecasted
2026-06-01,WI,6521.7524,Forecasted
2026-07-01,WI,6602.692,Forecasted
2026-08-01,WI,6602.692,Forecasted
2026-09-01,WI,6517.612,Forecasted
2026-10-01,WI,6473.623,Forecasted
2026-11-01,WI,6466.905,Forecasted
2026-12-01,WI,6523.2456,Forecasted
2027-01-01,WI,6566.4097,Forecasted
2027-02-01,WI,6491.0957,Forecasted
2027-03-01,WI,6491.0957,Forecasted
2027-04-01,WI,6454.7217,Forecasted
2027-05-01,WI,6460.902,Forecasted
2027-06-01,WI,6521.7524,Forecasted
2027-07-01,WI,6602.692,Forecasted
2027-08-01,WI,6602.692,Forecasted
2027-09-01,WI,6517.612,Forecasted
2027-10-01,WI,6473.623,Forecasted
2027-11-01,WI,6466.905,Forecasted
2027-12-01,WI,6523.2456,Forecasted
2028-01-01,WI,6566.4097,Forecasted
2028-02-01,WI,6491.0957,Forecasted
2028-03-01,WI,6491.0957,Forecasted
2028-04-01,WI,6454.7217,Forecasted
2028-05-01,WI,6460.902,Forecasted
2028-06-01,WI,6521.7524,Forecasted
2028-07-01,WI,6602.692,Forecasted
2028-08-01,WI,6602.692,Forecasted
2028-09-01,WI,6517.612,Forecasted
2028-10-01,WI,6473.623,Forecasted
2028-11-01,WI,6466.905,Forecasted
2028-12-01,WI,6523.2456,Forecasted
2029-01-01,WI,6566.4097,Forecasted
2029-02-01,WI,6491.0957,Forecasted
2029-03-01,WI,6491.0957,Forecasted
2029-04-01,WI,6454.7217,Forecasted
2029-05-01,WI,6460.902,Forecasted
2029-06-01,WI,6521.7524,Forecasted
2029-07-01,WI,6602.692,Forecasted
2029-08-01,WI,6602.692,Forecasted
2029-09-01,WI,6517.612,Forecasted
2029-10-01,WI,6473.623,Forecasted
2029-11-01,WI,6466.905,Forecasted
2029-12-01,WI,6523.2456,Forecasted
2030-01-01,WI,6566.4097,Forecasted
2030-02-01,WI,6491.0957,Forecasted
2030-03-01,WI,6491.0957,Forecasted
2030-04-01,WI,6454.7217,Forecasted
2030-05-01,WI,6460.902,Forecasted
2030-06-01,WI,6521.7524,Forecasted
2030-07-01,WI,6602.692,Forecasted
2030-08-01,WI,6602.692,Forecasted
2025-09-01,WA,7531.405,Forecasted
2025-10-01,WA,7491.943,Forecasted
2025-11-01,WA,7485.2246,Forecasted
2025-12-01,WA,7541.5654,Forecasted
2026-01-01,WA,7606.1587,Forecasted
2026-02-01,WA,7505.914,Forecasted
2026-03-01,WA,7505.914,Forecasted
2026-04-01,WA,7472.0977,Forecasted
2026-05-01,WA,7478.278,Forecasted
2026-06-01,WA,7535.5454,Forecasted
2026-07-01,WA,7616.485,Forecasted
2026-08-01,WA,7616.485,Forecasted
2026-09-01,WA,7531.405,Forecasted
2026-10-01,WA,7491.943,Forecasted
2026-11-01,WA,7485.2246,Forecasted
2026-12-01,WA,7541.5654,Forecasted
2027-01-01,WA,7606.1587,Forecasted
2027-02-01,WA,7505.914,Forecasted
2027-03-01,WA,7505.914,Forecasted
2027-04-01,WA,7472.0977,Forecasted
2027-05-01,WA,7478.278,Forecasted
2027-06-01,WA,7535.5454,Forecasted
2027-07-01,WA,7616.485,Forecasted
2027-08-01,WA,7616.485,Forecasted
2027-09-01,WA,7531.405,Forecasted
2027-10-01,WA,7491.943,Forecasted
2027-11-01,WA,7485.2246,Forecasted
2027-12-01,WA,7541.5654,Forecasted
2028-01-01,WA,7606.1587,Forecasted
2028-02-01,WA,7505.914,Forecasted
2028-03-01,WA,7505.914,Forecasted
2028-04-01,WA,7472.0977,Forecasted
2028-05-01,WA,7478.278,Forecasted
2028-06-01,WA,7535.5454,Forecasted
2028-07-01,WA,7616.485,Forecasted
2028-08-01,WA,7616.485,Forecasted
2028-09-01,WA,7531.405,Forecasted
2028-10-01,WA,7491.943,Forecasted
2028-11-01,WA,7485.2246,Forecasted
2028-12-01,WA,7541.5654,Forecasted
2029-01-01,WA,7606.1587,Forecasted
2029-02-01,WA,7505.914,Forecasted
2029-03-01,WA,7505.914,Forecasted
2029-04-01,WA,7472.0977,Forecasted
2029-05-01,WA,7478.278,Forecasted
2029-06-01,WA,7535.5454,Forecasted
2029-07-01,WA,7616.485,Forecasted
2029-08-01,WA,7616.485,Forecasted
2029-09-01,WA,7531.405,Forecasted
2029-10-01,WA,7491.943,Forecasted
2029-11-01,WA,7485.2246,Forecasted
2029-12-01,WA,7541.5654,Forecasted
2030-01-01,WA,7606.1587,Forecasted
2030-02-01,WA,7505.914,Forecasted
2030-03-01,WA,7505.914,Forecasted
2030-04-01,WA,7472.0977,Forecasted
2030-05-01,WA,7478.278,Forecasted
2030-06-01,WA,7535.5454,Forecasted
2030-07-01,WA,7616.485,Forecasted
2030-08-01,WA,7616.485,Forecasted
2025-09-01,VT,460.8155,Forecasted
2025-10-01,VT,444.72742,Forecasted
2025-11-01,VT,444.64468,Forecasted
2025-12-01,VT,494.3505,Forecasted
2026-01-01,VT,492.99515,Forecasted
2026-02-01,VT,452.85956,Forecasted
2026-03-01,VT,452.85956,Forecasted
2026-04-01,VT,431.60876,Forecasted
2026-05-01,VT,430.7857,Forecasted
2026-06-01,VT,464.91708,Forecasted
2026-07-01,VT,485.93726,Forecasted
2026-08-01,VT,485.93726,Forecasted
2026-09-01,VT,460.8155,Forecasted
2026-10-01,VT,444.72742,Forecasted
2026-11-01,VT,444.64468,Forecasted
2026-12-01,VT,494.3505,Forecasted
2027-01-01,VT,492.99515,Forecasted
2027-02-01,VT,452.85956,Forecasted
2027-03-01,VT,452.85956,Forecasted
2027-04-01,VT,431.60876,Forecasted
2027-05-01,VT,430.7857,Forecasted
2027-06-01,VT,464.91708,Forecasted
2027-07-01,VT,485.93726,Forecasted
2027-08-01,VT,485.93726,Forecasted
2027-09-01,VT,460.8155,Forecasted
2027-10-01,VT,444.72742,Forecasted
2027-11-01,VT,444.64468,Forecasted
2027-12-01,VT,494.3505,Forecasted
2028-01-01,VT,492.99515,Forecasted
2028-02-01,VT,452.85956,Forecasted
2028-03-01,VT,452.85956,Forecasted
2028-04-01,VT,431.60876,Forecasted
2028-05-01,VT,430.7857,Forecasted
2028-06-01,VT,464.91708,Forecasted
2028-07-01,VT,485.93726,Forecasted
2028-08-01,VT,485.93726,Forecasted
2028-09-01,VT,460.8155,Forecasted
2028-10-01,VT,444.72742,Forecasted
2028-11-01,VT,444.64468,Forecasted
2028-12-01,VT,494.3505,Forecasted
2029-01-01,VT,492.99515,Forecasted
2029-02-01,VT,452.85956,Forecasted
2029-03-01,VT,452.85956,Forecasted
2029-04-01,VT,431.60876,Forecasted
2029-05-01,VT,430.7857,Forecasted
2029-06-01,VT,464.91708,Forecasted
2029-07-01,VT,485.93726,Forecasted
2029-08-01,VT,485.93726,Forecasted
2029-09-01,VT,460.8155,Forecasted
2029-10-01,VT,444.72742,Forecasted
2029-11-01,VT,444.64468,Forecasted
2029-12-01,VT,494.3505,Forecasted
2030-01-01,VT,492.99515,Forecasted
2030-02-01,VT,452.85956,Forecasted
2030-03-01,VT,452.85956,Forecasted
2030-04-01,VT,431.60876,Forecasted
2030-05-01,VT,430.7857,Forecasted
2030-06-01,VT,464.91708,Forecasted
2030-07-01,VT,485.93726,Forecasted
2030-08-01,VT,485.93726,Forecasted
2025-09-01,VA,12917.003,Forecasted
2025-10-01,VA,12870.193,Forecasted
2025-11-01,VA,12756.788,Forecasted
2025-12-01,VA,12806.055,Forecasted
2026-01-01,VA,13383.365,Forecasted
2026-02-01,VA,13041.701,Forecasted
2026-03-01,VA,13041.701,Forecasted
2026-04-01,VA,13015.954,Forecasted
2026-05-01,VA,13041.635,Forecasted
2026-06-01,VA,13097.942,Forecasted
2026-07-01,VA,13330.2,Forecasted
2026-08-01,VA,13266.679,Forecasted
2026-09-01,VA,12917.003,Forecasted
2026-10-01,VA,12870.193,Forecasted
2026-11-01,VA,12756.788,Forecasted
2026-12-01,VA,12806.055,Forecasted
2027-01-01,VA,13383.365,Forecasted
2027-02-01,VA,13041.701,Forecasted
2027-03-01,VA,13041.701,Forecasted
2027-04-01,VA,13015.954,Forecasted
2027-05-01,VA,13041.635,Forecasted
2027-06-01,VA,13097.942,Forecasted
2027-07-01,VA,13330.2,Forecasted
2027-08-01,VA,13266.679,Forecasted
2027-09-01,VA,12917.003,Forecasted
2027-10-01,VA,12870.193,Forecasted
2027-11-01,VA,12756.788,Forecasted
2027-12-01,VA,12806.055,Forecasted
2028-01-01,VA,13383.365,Forecasted
2028-02-01,VA,13041.701,Forecasted
2028-03-01,VA,13041.701,Forecasted
2028-04-01,VA,13015.954,Forecasted
2028-05-01,VA,13041.635,Forecasted
2028-06-01,VA,13097.942,Forecasted
2028-07-01,VA,13330.2,Forecasted
2028-08-01,VA,13266.679,Forecasted
2028-09-01,VA,12917.003,Forecasted
2028-10-01,VA,12870.193,Forecasted
2028-11-01,VA,12756.788,Forecasted
2028-12-01,VA,12806.055,Forecasted
2029-01-01,VA,13383.365,Forecasted
2029-02-01,VA,13041.701,Forecasted
2029-03-01,VA,13041.701,Forecasted
2029-04-01,VA,13015.954,Forecasted
2029-05-01,VA,13041.635,Forecasted
2029-06-01,VA,13097.942,Forecasted
2029-07-01,VA,13330.2,Forecasted
2029-08-01,VA,13266.679,Forecasted
2029-09-01,VA,12917.003,Forecasted
2029-10-01,VA,12870.193,Forecasted
2029-11-01,VA,12756.788,Forecasted
2029-12-01,VA,12806.055,Forecasted
2030-01-01,VA,13383.365,Forecasted
2030-02-01,VA,13041.701,Forecasted
2030-03-01,VA,13041.701,Forecasted
2030-04-01,VA,13015.954,Forecasted
2030-05-01,VA,13041.635,Forecasted
2030-06-01,VA,13097.942,Forecasted
2030-07-01,VA,13330.2,Forecasted
2030-08-01,VA,13266.679,Forecasted
2025-09-01,UT,3562.7295,Forecasted
2025-10-01,UT,3494.1316,Forecasted
2025-11-01,UT,3487.4128,Forecasted
2025-12-01,UT,3543.7546,Forecasted
2026-01-01,UT,3584.7058,Forecasted
2026-02-01,UT,3505.4846,Forecasted
2026-03-01,UT,3505.4846,Forecasted
2026-04-01,UT,3466.4727,Forecasted
2026-05-01,UT,3472.653,Forecasted
2026-06-01,UT,3578.498,Forecasted
2026-07-01,UT,3646.7925,Forecasted
2026-08-01,UT,3646.7925,Forecasted
2026-09-01,UT,3562.7295,Forecasted
2026-10-01,UT,3494.1316,Forecasted
2026-11-01,UT,3487.4128,Forecasted
2026-12-01,UT,3543.7546,Forecasted
2027-01-01,UT,3584.7058,Forecasted
2027-02-01,UT,3505.4846,Forecasted
2027-03-01,UT,3505.4846,Forecasted
2027-04-01,UT,3466.4727,Forecasted
2027-05-01,UT,3472.653,Forecasted
2027-06-01,UT,3578.498,Forecasted
2027-07-01,UT,3646.7925,Forecasted
2027-08-01,UT,3646.7925,Forecasted
2027-09-01,UT,3562.7295,Forecasted
2027-10-01,UT,3494.1316,Forecasted
2027-11-01,UT,3487.4128,Forecasted
2027-12-01,UT,3543.7546,Forecasted
2028-01-01,UT,3584.7058,Forecasted
2028-02-01,UT,3505.4846,Forecasted
2028-03-01,UT,3505.4846,Forecasted
2028-04-01,UT,3466.4727,Forecasted
2028-05-01,UT,3472.653,Forecasted
2028-06-01,UT,3578.498,Forecasted
2028-07-01,UT,3646.7925,Forecasted
2028-08-01,UT,3646.7925,Forecasted
2028-09-01,UT,3562.7295,Forecasted
2028-10-01,UT,3494.1316,Forecasted
2028-11-01,UT,3487.4128,Forecasted
2028-12-01,UT,3543.7546,Forecasted
